 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.54491674e+00  0.00000000e+00  3.76843121e-03 
 2.00000000e-03  2.00000000e-03  2.00000000e-03  1.54490496e+00  2.00000000e-03  3.76847382e-03 
 4.00000000e-03  4.00000000e-03  4.00000000e-03  1.54489308e+00  4.00000000e-03  3.76851678e-03 
 6.00000000e-03  6.00000000e-03  6.00000000e-03  1.54488118e+00  6.00000000e-03  3.76855982e-03 
 8.00000000e-03  8.00000000e-03  8.00000000e-03  1.54486923e+00  8.00000000e-03  3.76860305e-03 
 1.00000000e-02  1.00000000e-02  1.00000000e-02  1.54485723e+00  1.00000000e-02  3.76864644e-03 
 1.20000000e-02  1.20000000e-02  1.20000000e-02  1.54484519e+00  1.20000000e-02  3.76869002e-03 
 1.40000000e-02  1.40000000e-02  1.40000000e-02  1.54483309e+00  1.40000000e-02  3.76873378e-03 
 1.60000000e-02  1.60000000e-02  1.60000000e-02  1.54482094e+00  1.60000000e-02  3.76877772e-03 
 1.80000000e-02  1.80000000e-02  1.80000000e-02  1.54480875e+00  1.80000000e-02  3.76882184e-03 
 2.00000000e-02  2.00000000e-02  2.00000000e-02  1.54479650e+00  2.00000000e-02  3.76886614e-03 
 2.20000000e-02  2.20000000e-02  2.20000000e-02  1.54478421e+00  2.20000000e-02  3.76891063e-03 
 2.40000000e-02  2.40000000e-02  2.40000000e-02  1.54477186e+00  2.40000000e-02  3.76895530e-03 
 2.60000000e-02  2.60000000e-02  2.60000000e-02  1.54475946e+00  2.60000000e-02  3.76900016e-03 
 2.80000000e-02  2.80000000e-02  2.80000000e-02  1.54474701e+00  2.80000000e-02  3.76904520e-03 
 3.00000000e-02  3.00000000e-02  3.00000000e-02  1.54473451e+00  3.00000000e-02  3.76909044e-03 
 3.20000000e-02  3.20000000e-02  3.20000000e-02  1.54472196e+00  3.20000000e-02  3.76913586e-03 
 3.40000000e-02  3.40000000e-02  3.40000000e-02  1.54470935e+00  3.40000000e-02  3.76918148e-03 
 3.60000000e-02  3.60000000e-02  3.60000000e-02  1.54469669e+00  3.60000000e-02  3.76922728e-03 
 3.80000000e-02  3.80000000e-02  3.80000000e-02  1.54468398e+00  3.80000000e-02  3.76927328e-03 
 4.00000000e-02  4.00000000e-02  4.00000000e-02  1.54467121e+00  4.00000000e-02  3.76931948e-03 
 4.20000000e-02  4.20000000e-02  4.20000000e-02  1.54465839e+00  4.20000000e-02  3.76936587e-03 
 4.40000000e-02  4.40000000e-02  4.40000000e-02  1.54464552e+00  4.40000000e-02  3.76941246e-03 
 4.60000000e-02  4.60000000e-02  4.60000000e-02  1.54463259e+00  4.60000000e-02  3.76945925e-03 
 4.80000000e-02  4.80000000e-02  4.80000000e-02  1.54461961e+00  4.80000000e-02  3.76950623e-03 
 5.00000000e-02  5.00000000e-02  5.00000000e-02  1.54460657e+00  5.00000000e-02  3.76955342e-03 
 5.20000000e-02  5.20000000e-02  5.20000000e-02  1.54459347e+00  5.20000000e-02  3.76960081e-03 
 5.40000000e-02  5.40000000e-02  5.40000000e-02  1.54458032e+00  5.40000000e-02  3.76964840e-03 
 5.60000000e-02  5.60000000e-02  5.60000000e-02  1.54456712e+00  5.60000000e-02  3.76969620e-03 
 5.80000000e-02  5.80000000e-02  5.80000000e-02  1.54455385e+00  5.80000000e-02  3.76974421e-03 
 6.00000000e-02  6.00000000e-02  6.00000000e-02  1.54454053e+00  6.00000000e-02  3.76979242e-03 
 6.20000000e-02  6.20000000e-02  6.20000000e-02  1.54452716e+00  6.20000000e-02  3.76984084e-03 
 6.40000000e-02  6.40000000e-02  6.40000000e-02  1.54451372e+00  6.40000000e-02  3.76988947e-03 
 6.60000000e-02  6.60000000e-02  6.60000000e-02  1.54450023e+00  6.60000000e-02  3.76993832e-03 
 6.80000000e-02  6.80000000e-02  6.80000000e-02  1.54448667e+00  6.80000000e-02  3.76998738e-03 
 7.00000000e-02  7.00000000e-02  7.00000000e-02  1.54447306e+00  7.00000000e-02  3.77003665e-03 
 7.20000000e-02  7.20000000e-02  7.20000000e-02  1.54445939e+00  7.20000000e-02  3.77008613e-03 
 7.40000000e-02  7.40000000e-02  7.40000000e-02  1.54444566e+00  7.40000000e-02  3.77013584e-03 
 7.60000000e-02  7.60000000e-02  7.60000000e-02  1.54443187e+00  7.60000000e-02  3.77018576e-03 
 7.80000000e-02  7.80000000e-02  7.80000000e-02  1.54441802e+00  7.80000000e-02  3.77023591e-03 
 8.00000000e-02  8.00000000e-02  8.00000000e-02  1.54440411e+00  8.00000000e-02  3.77028627e-03 
 8.20000000e-02  8.20000000e-02  8.20000000e-02  1.54439014e+00  8.20000000e-02  3.77033686e-03 
 8.40000000e-02  8.40000000e-02  8.40000000e-02  1.54437611e+00  8.40000000e-02  3.77038767e-03 
 8.60000000e-02  8.60000000e-02  8.60000000e-02  1.54436201e+00  8.60000000e-02  3.77043871e-03 
 8.80000000e-02  8.80000000e-02  8.80000000e-02  1.54434785e+00  8.80000000e-02  3.77048998e-03 
 9.00000000e-02  9.00000000e-02  9.00000000e-02  1.54433363e+00  9.00000000e-02  3.77054148e-03 
 9.20000000e-02  9.20000000e-02  9.20000000e-02  1.54431934e+00  9.20000000e-02  3.77059320e-03 
 9.40000000e-02  9.40000000e-02  9.40000000e-02  1.54430500e+00  9.40000000e-02  3.77064516e-03 
 9.60000000e-02  9.60000000e-02  9.60000000e-02  1.54429058e+00  9.60000000e-02  3.77069736e-03 
 9.80000000e-02  9.80000000e-02  9.80000000e-02  1.54427610e+00  9.80000000e-02  3.77074979e-03 
 1.00000000e-01  1.00000000e-01  1.00000000e-01  1.54426156e+00  1.00000000e-01  3.77080245e-03 
 1.02000000e-01  1.02000000e-01  1.02000000e-01  1.54424695e+00  1.02000000e-01  3.77085536e-03 
 1.04000000e-01  1.04000000e-01  1.04000000e-01  1.54423228e+00  1.04000000e-01  3.77090850e-03 
 1.06000000e-01  1.06000000e-01  1.06000000e-01  1.54421754e+00  1.06000000e-01  3.77096189e-03 
 1.08000000e-01  1.08000000e-01  1.08000000e-01  1.54420273e+00  1.08000000e-01  3.77101552e-03 
 1.10000000e-01  1.10000000e-01  1.10000000e-01  1.54418786e+00  1.10000000e-01  3.77106940e-03 
 1.12000000e-01  1.12000000e-01  1.12000000e-01  1.54417291e+00  1.12000000e-01  3.77112352e-03 
 1.14000000e-01  1.14000000e-01  1.14000000e-01  1.54415790e+00  1.14000000e-01  3.77117789e-03 
 1.16000000e-01  1.16000000e-01  1.16000000e-01  1.54414282e+00  1.16000000e-01  3.77123251e-03 
 1.18000000e-01  1.18000000e-01  1.18000000e-01  1.54412768e+00  1.18000000e-01  3.77128739e-03 
 1.20000000e-01  1.20000000e-01  1.20000000e-01  1.54411246e+00  1.20000000e-01  3.77134252e-03 
 1.22000000e-01  1.22000000e-01  1.22000000e-01  1.54409717e+00  1.22000000e-01  3.77139790e-03 
 1.24000000e-01  1.24000000e-01  1.24000000e-01  1.54408181e+00  1.24000000e-01  3.77145354e-03 
 1.26000000e-01  1.26000000e-01  1.26000000e-01  1.54406638e+00  1.26000000e-01  3.77150945e-03 
 1.28000000e-01  1.28000000e-01  1.28000000e-01  1.54405088e+00  1.28000000e-01  3.77156561e-03 
 1.30000000e-01  1.30000000e-01  1.30000000e-01  1.54403530e+00  1.30000000e-01  3.77162203e-03 
 1.32000000e-01  1.32000000e-01  1.32000000e-01  1.54401966e+00  1.32000000e-01  3.77167873e-03 
 1.34000000e-01  1.34000000e-01  1.34000000e-01  1.54400394e+00  1.34000000e-01  3.77173568e-03 
 1.36000000e-01  1.36000000e-01  1.36000000e-01  1.54398814e+00  1.36000000e-01  3.77179291e-03 
 1.38000000e-01  1.38000000e-01  1.38000000e-01  1.54397228e+00  1.38000000e-01  3.77185041e-03 
 1.40000000e-01  1.40000000e-01  1.40000000e-01  1.54395633e+00  1.40000000e-01  3.77190817e-03 
 1.42000000e-01  1.42000000e-01  1.42000000e-01  1.54394032e+00  1.42000000e-01  3.77196622e-03 
 1.44000000e-01  1.44000000e-01  1.44000000e-01  1.54392422e+00  1.44000000e-01  3.77202454e-03 
 1.46000000e-01  1.46000000e-01  1.46000000e-01  1.54390805e+00  1.46000000e-01  3.77208314e-03 
 1.48000000e-01  1.48000000e-01  1.48000000e-01  1.54389181e+00  1.48000000e-01  3.77214202e-03 
 1.50000000e-01  1.50000000e-01  1.50000000e-01  1.54387548e+00  1.50000000e-01  3.77220118e-03 
 1.52000000e-01  1.52000000e-01  1.52000000e-01  1.54385908e+00  1.52000000e-01  3.77226062e-03 
 1.54000000e-01  1.54000000e-01  1.54000000e-01  1.54384260e+00  1.54000000e-01  3.77232035e-03 
 1.56000000e-01  1.56000000e-01  1.56000000e-01  1.54382604e+00  1.56000000e-01  3.77238038e-03 
 1.58000000e-01  1.58000000e-01  1.58000000e-01  1.54380940e+00  1.58000000e-01  3.77244069e-03 
 1.60000000e-01  1.60000000e-01  1.60000000e-01  1.54379268e+00  1.60000000e-01  3.77250129e-03 
 1.62000000e-01  1.62000000e-01  1.62000000e-01  1.54377588e+00  1.62000000e-01  3.77256219e-03 
 1.64000000e-01  1.64000000e-01  1.64000000e-01  1.54375900e+00  1.64000000e-01  3.77262339e-03 
 1.66000000e-01  1.66000000e-01  1.66000000e-01  1.54374203e+00  1.66000000e-01  3.77268488e-03 
 1.68000000e-01  1.68000000e-01  1.68000000e-01  1.54372499e+00  1.68000000e-01  3.77274668e-03 
 1.70000000e-01  1.70000000e-01  1.70000000e-01  1.54370786e+00  1.70000000e-01  3.77280878e-03 
 1.72000000e-01  1.72000000e-01  1.72000000e-01  1.54369064e+00  1.72000000e-01  3.77287119e-03 
 1.74000000e-01  1.74000000e-01  1.74000000e-01  1.54367334e+00  1.74000000e-01  3.77293391e-03 
 1.76000000e-01  1.76000000e-01  1.76000000e-01  1.54365596e+00  1.76000000e-01  3.77299693e-03 
 1.78000000e-01  1.78000000e-01  1.78000000e-01  1.54363849e+00  1.78000000e-01  3.77306027e-03 
 1.80000000e-01  1.80000000e-01  1.80000000e-01  1.54362094e+00  1.80000000e-01  3.77312393e-03 
 1.82000000e-01  1.82000000e-01  1.82000000e-01  1.54360329e+00  1.82000000e-01  3.77318790e-03 
 1.84000000e-01  1.84000000e-01  1.84000000e-01  1.54358556e+00  1.84000000e-01  3.77325219e-03 
 1.86000000e-01  1.86000000e-01  1.86000000e-01  1.54356775e+00  1.86000000e-01  3.77331681e-03 
 1.88000000e-01  1.88000000e-01  1.88000000e-01  1.54354984e+00  1.88000000e-01  3.77338175e-03 
 1.90000000e-01  1.90000000e-01  1.90000000e-01  1.54353184e+00  1.90000000e-01  3.77344702e-03 
 1.92000000e-01  1.92000000e-01  1.92000000e-01  1.54351375e+00  1.92000000e-01  3.77351261e-03 
 1.94000000e-01  1.94000000e-01  1.94000000e-01  1.54349558e+00  1.94000000e-01  3.77357854e-03 
 1.96000000e-01  1.96000000e-01  1.96000000e-01  1.54347731e+00  1.96000000e-01  3.77364481e-03 
 1.98000000e-01  1.98000000e-01  1.98000000e-01  1.54345894e+00  1.98000000e-01  3.77371141e-03 
 2.00000000e-01  2.00000000e-01  2.00000000e-01  1.54344049e+00  2.00000000e-01  3.77377835e-03 
 2.02000000e-01  2.02000000e-01  2.02000000e-01  1.54342194e+00  2.02000000e-01  3.77384564e-03 
 2.04000000e-01  2.04000000e-01  2.04000000e-01  1.54340329e+00  2.04000000e-01  3.77391327e-03 
 2.06000000e-01  2.06000000e-01  2.06000000e-01  1.54338455e+00  2.06000000e-01  3.77398125e-03 
 2.08000000e-01  2.08000000e-01  2.08000000e-01  1.54336572e+00  2.08000000e-01  3.77404958e-03 
 2.10000000e-01  2.10000000e-01  2.10000000e-01  1.54334679e+00  2.10000000e-01  3.77411826e-03 
 2.12000000e-01  2.12000000e-01  2.12000000e-01  1.54332776e+00  2.12000000e-01  3.77418730e-03 
 2.14000000e-01  2.14000000e-01  2.14000000e-01  1.54330863e+00  2.14000000e-01  3.77425670e-03 
 2.16000000e-01  2.16000000e-01  2.16000000e-01  1.54328940e+00  2.16000000e-01  3.77432646e-03 
 2.18000000e-01  2.18000000e-01  2.18000000e-01  1.54327007e+00  2.18000000e-01  3.77439658e-03 
 2.20000000e-01  2.20000000e-01  2.20000000e-01  1.54325065e+00  2.20000000e-01  3.77446708e-03 
 2.22000000e-01  2.22000000e-01  2.22000000e-01  1.54323112e+00  2.22000000e-01  3.77453794e-03 
 2.24000000e-01  2.24000000e-01  2.24000000e-01  1.54321149e+00  2.24000000e-01  3.77460918e-03 
 2.26000000e-01  2.26000000e-01  2.26000000e-01  1.54319175e+00  2.26000000e-01  3.77468079e-03 
 2.28000000e-01  2.28000000e-01  2.28000000e-01  1.54317192e+00  2.28000000e-01  3.77475278e-03 
 2.30000000e-01  2.30000000e-01  2.30000000e-01  1.54315197e+00  2.30000000e-01  3.77482516e-03 
 2.32000000e-01  2.32000000e-01  2.32000000e-01  1.54313193e+00  2.32000000e-01  3.77489792e-03 
 2.34000000e-01  2.34000000e-01  2.34000000e-01  1.54311177e+00  2.34000000e-01  3.77497107e-03 
 2.36000000e-01  2.36000000e-01  2.36000000e-01  1.54309151e+00  2.36000000e-01  3.77504461e-03 
 2.38000000e-01  2.38000000e-01  2.38000000e-01  1.54307114e+00  2.38000000e-01  3.77511855e-03 
 2.40000000e-01  2.40000000e-01  2.40000000e-01  1.54305066e+00  2.40000000e-01  3.77519288e-03 
 2.42000000e-01  2.42000000e-01  2.42000000e-01  1.54303007e+00  2.42000000e-01  3.77526762e-03 
 2.44000000e-01  2.44000000e-01  2.44000000e-01  1.54300937e+00  2.44000000e-01  3.77534276e-03 
 2.46000000e-01  2.46000000e-01  2.46000000e-01  1.54298856e+00  2.46000000e-01  3.77541831e-03 
 2.48000000e-01  2.48000000e-01  2.48000000e-01  1.54296764e+00  2.48000000e-01  3.77549427e-03 
 2.50000000e-01  2.50000000e-01  2.50000000e-01  1.54294660e+00  2.50000000e-01  3.77557065e-03 
 2.52000000e-01  2.52000000e-01  2.52000000e-01  1.54292545e+00  2.52000000e-01  3.77564744e-03 
 2.54000000e-01  2.54000000e-01  2.54000000e-01  1.54290419e+00  2.54000000e-01  3.77572466e-03 
 2.56000000e-01  2.56000000e-01  2.56000000e-01  1.54288281e+00  2.56000000e-01  3.77580230e-03 
